timestamp,sensor_id,event,details,reasons,dilution_cycle
2025-08-24T04:33:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T04:33:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T04:37:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T04:37:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T04:37:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T05:11:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T05:11:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T05:12:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T05:12:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T05:12:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T05:24:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T05:24:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T05:24:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T05:29:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T05:29:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T05:50:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T05:50:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T05:54:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T05:54:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T05:54:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T06:04:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T06:04:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T06:14:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T06:14:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T06:41:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T06:41:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T06:51:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T06:51:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T06:51:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T07:03:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T07:03:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T07:03:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T07:23:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T07:23:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T07:39:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T07:39:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T07:39:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T07:49:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T07:49:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T07:49:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T08:09:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T08:09:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T08:09:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T08:21:00.000000,070,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T08:21:00.000000,070,Dilution Cycle Started,Cycle #1 for VAV '27',['pm2_5'],1
2025-08-24T08:21:00.000000,070,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T08:25:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-24T08:25:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-24T09:13:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T09:13:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T09:13:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T09:19:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T09:19:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T09:19:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T09:28:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T09:28:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T09:28:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T09:52:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T09:52:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T09:52:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T09:58:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T09:58:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T09:58:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T10:22:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T10:22:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T10:22:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T10:37:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T10:37:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T10:37:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T10:46:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T10:46:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T10:46:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T10:47:00.000000,051,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T10:47:00.000000,051,Dilution Cycle Started,Cycle #1 for VAV '16',['pm2_5'],1
2025-08-24T10:47:00.000000,051,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T11:01:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T11:01:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T11:01:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T11:13:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T11:13:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T11:13:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T11:22:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T11:22:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T11:22:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T11:28:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T11:28:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-24T11:28:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T11:34:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T11:34:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T11:34:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T11:52:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T11:52:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T11:52:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T11:55:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T11:55:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T11:55:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:06:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:06:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-24T12:06:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:12:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:12:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T12:12:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:16:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:16:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T12:16:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:22:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:22:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-24T12:22:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:30:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:30:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-24T12:30:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:34:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:34:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T12:34:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:49:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:49:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T12:49:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:50:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:50:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-24T12:50:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T12:58:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T12:58:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T12:58:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T13:00:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T13:00:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-24T13:00:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T13:01:00.000000,056,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T13:01:00.000000,056,Dilution Cycle Started,Cycle #1 for VAV '09',['pm2_5'],1
2025-08-24T13:01:00.000000,056,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T13:22:00.000000,056,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-24T13:22:00.000000,056,Cooling Cycle Started,Cycle #1 for VAV '09',['temp'],1
2025-08-24T13:22:00.000000,056,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-24T13:31:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T13:31:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T13:31:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T13:38:00.000000,047,Branch Routing,Pollutant alert. Routing to Branch A.,['tvoc'],0
2025-08-24T13:38:00.000000,047,Dilution Cycle Started,Cycle #1 for VAV '19',['tvoc'],1
2025-08-24T13:38:00.000000,047,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['tvoc'],1
2025-08-24T13:46:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T13:46:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T13:46:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T13:49:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T13:49:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T13:49:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T14:12:00.000000,097,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T14:12:00.000000,097,Dilution Cycle Started,Cycle #1 for VAV '32',['pm2_5'],1
2025-08-24T14:12:00.000000,097,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T14:13:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T14:13:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-24T14:13:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T14:25:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T14:25:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T14:25:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T14:29:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T14:29:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T14:29:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T14:43:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T14:43:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T14:43:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T14:49:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T14:49:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-24T14:49:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T14:52:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T14:52:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T14:52:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T15:00:00.000000,097,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T15:00:00.000000,097,Dilution Cycle Started,Cycle #1 for VAV '32',['pm2_5'],1
2025-08-24T15:00:00.000000,097,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T15:05:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T15:05:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-24T15:05:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T15:07:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T15:07:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T15:07:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T15:17:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T15:17:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-24T15:17:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T15:26:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T15:26:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T15:26:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T15:37:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T15:37:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T15:37:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T15:40:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T15:40:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T15:40:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T16:04:00.000000,085,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T16:04:00.000000,085,Dilution Cycle Started,Cycle #1 for VAV '29',['pm2_5'],1
2025-08-24T16:04:00.000000,085,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T16:09:00.000000,097,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T16:09:00.000000,097,Dilution Cycle Started,Cycle #1 for VAV '32',['pm2_5'],1
2025-08-24T16:09:00.000000,097,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T16:21:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-24T16:29:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-24T16:29:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-24T16:40:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T16:40:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-24T16:40:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T16:55:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T16:55:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-24T16:55:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T17:16:00.000000,047,Branch Routing,Comfort alert (Too Hot). Routing to Branch B.,['temp'],0
2025-08-24T17:16:00.000000,047,Cooling Cycle Started,Cycle #1 for VAV '19',['temp'],1
2025-08-24T17:16:00.000000,047,CHW Valve Action (Cooling),VAV at max. Increasing Chilled Water Valve position by 5%,['temp'],1
2025-08-24T17:40:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-24T17:45:00.000000,052,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T17:45:00.000000,052,Dilution Cycle Started,Cycle #1 for VAV '15',['pm2_5'],1
2025-08-24T17:45:00.000000,052,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T17:55:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T17:55:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T17:55:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T18:04:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T18:04:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T18:04:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T18:30:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-24T18:30:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-24T18:45:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-24T18:57:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-24T18:57:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-24T19:01:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-24T19:20:00.000000,067,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T19:20:00.000000,067,Branch A Skipped,No VAV mapping found,['pm2_5'],1
2025-08-24T19:23:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
2025-08-24T19:23:00.000000,107,Branch C Skipped,No VAV mapping found,['temp'],1
2025-08-24T20:44:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,"['pm2_5', 'temp']",0
2025-08-24T20:44:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',"['pm2_5', 'temp']",1
2025-08-24T20:44:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,"['pm2_5', 'temp']",1
2025-08-24T21:31:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T21:31:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T21:31:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T21:44:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T21:44:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T21:44:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T22:14:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T22:14:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T22:14:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T22:25:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T22:25:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T22:25:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T23:16:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T23:16:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T23:16:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T23:25:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T23:25:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T23:25:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T23:43:00.000000,096,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T23:43:00.000000,096,Dilution Cycle Started,Cycle #1 for VAV '35',['pm2_5'],1
2025-08-24T23:43:00.000000,096,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-24T23:52:00.000000,119,Branch Routing,Pollutant alert. Routing to Branch A.,['pm2_5'],0
2025-08-24T23:52:00.000000,119,Dilution Cycle Started,Cycle #1 for VAV '24',['pm2_5'],1
2025-08-24T23:52:00.000000,119,PAD Action,VAV at max. PAD/FAD not at max. Increasing opening by 5%,['pm2_5'],1
2025-08-25T00:02:00.000000,107,Normalization,Comfort Restored! Temperature is normal.,"",0
2025-08-25T00:08:00.000000,107,Branch Routing,Comfort alert (Too Cold). Routing to Branch C.,['temp'],0
